Parameter,Value,Run,Type
mu,0.0,13,Estimation
h_mu,5.7226576124499775e-05,13,Estimation
nu,0.0026935152547875514,13,Estimation
h_nu,-0.0379458072404308,13,Estimation
b0,0.07899111737748704,13,Estimation
d0,0.04010066835633051,13,Estimation
d_d0,0.07578934014880155,13,Estimation
b1,0.03859747215724642,13,Estimation
d1,0.045467689288855626,13,Estimation
mu,0.0012499948988299718,14,Estimation
h_mu,1.7228966695178057e-05,14,Estimation
nu,0.014995533890361552,14,Estimation
h_nu,-0.0011125201910625402,14,Estimation
b0,0.03921844864780643,14,Estimation
d0,0.0,14,Estimation
d_d0,0.08231910490287918,14,Estimation
b1,0.09999914254917953,14,Estimation
d1,0.09705055828030588,14,Estimation
mu,0.00023141147285009214,15,Estimation
h_mu,4.0009371896653985e-05,15,Estimation
nu,0.0006836077722477722,15,Estimation
h_nu,0.0,15,Estimation
b0,0.06320068538655696,15,Estimation
d0,0.023028143314937213,15,Estimation
d_d0,0.07845579175986377,15,Estimation
b1,0.08757697169140759,15,Estimation
d1,0.09006457604979198,15,Estimation
mu,0.003092773887630367,16,Estimation
h_mu,6.991658395908807e-06,16,Estimation
nu,0.005731916646439841,16,Estimation
h_nu,-7.642568675679763e-05,16,Estimation
b0,0.09908054523166152,16,Estimation
d0,0.05507532587497626,16,Estimation
d_d0,0.08921058648971907,16,Estimation
b1,0.024440417994144974,16,Estimation
d1,0.023205005459640778,16,Estimation
mu,0.00030488668354536786,17,Estimation
h_mu,5.40933213943504e-05,17,Estimation
nu,0.00044613269509285536,17,Estimation
h_nu,-0.0014041570273428355,17,Estimation
b0,0.04257960407313539,17,Estimation
d0,0.001924822604449302,17,Estimation
d_d0,0.07767037766339471,17,Estimation
b1,0.04889920952239633,17,Estimation
d1,0.05107578076021,17,Estimation
mu,0.0024883368245188077,18,Estimation
h_mu,4.051973772800476e-05,18,Estimation
nu,0.007382514302143055,18,Estimation
h_nu,0.0,18,Estimation
b0,0.059225162885740874,18,Estimation
d0,0.016680570740325595,18,Estimation
d_d0,0.08773612544787962,18,Estimation
b1,0.05351778518075525,18,Estimation
d1,0.05005370877318138,18,Estimation
mu,0.0,19,Estimation
h_mu,1.807685853866952e-05,19,Estimation
nu,0.004660018235936056,19,Estimation
h_nu,-0.008885228896141073,19,Estimation
b0,0.0916318927434386,19,Estimation
d0,0.05187560198995009,19,Estimation
d_d0,0.08307348855762746,19,Estimation
b1,0.05823604563117173,19,Estimation
d1,0.055313451414246276,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
