Parameter,Value,Run,Type
nu,0.005494505166719957,8,Estimation
h_nu,-0.005530914761046833,8,Estimation
b0,0.0695736975136018,8,Estimation
d0,0.030410944546054176,8,Estimation
d_d0,0.07633360676646408,8,Estimation
b1,0.0876553210426622,8,Estimation
d1,0.08932541878344658,8,Estimation
mu,0.0,9,Estimation
h_mu,6.917275229747072e-05,9,Estimation
nu,0.004327862405704337,9,Estimation
h_nu,-0.0007751915975318779,9,Estimation
b0,0.09999998011665348,9,Estimation
d0,0.06038690795113108,9,Estimation
d_d0,0.07954529191217691,9,Estimation
b1,0.04912944853027853,9,Estimation
d1,0.05018768760677014,9,Estimation
mu,0.0,10,Estimation
h_mu,7.577531311172773e-05,10,Estimation
nu,0.004942889807646414,10,Estimation
h_nu,-0.0008864044721472422,10,Estimation
b0,0.07036195239970175,10,Estimation
d0,0.029611944327130234,10,Estimation
d_d0,0.08111194558653725,10,Estimation
b1,0.09130126902131805,10,Estimation
d1,0.09296632074648191,10,Estimation
mu,0.0002392619879030142,11,Estimation
h_mu,3.37833362138886e-05,11,Estimation
nu,0.004480002610671689,11,Estimation
h_nu,-4.4807897031758464e-05,11,Estimation
b0,0.09940964370539478,11,Estimation
d0,0.05950316461905033,11,Estimation
d_d0,0.07946543946308442,11,Estimation
b1,0.05718660177101166,11,Estimation
d1,0.055453987212872265,11,Estimation
mu,0.0,12,Estimation
h_mu,8.443365026547284e-05,12,Estimation
nu,0.005477653933916763,12,Estimation
h_nu,-0.001060039872887502,12,Estimation
b0,0.1,12,Estimation
d0,0.06006197363928305,12,Estimation
d_d0,0.08027032278589062,12,Estimation
b1,0.04917300311481754,12,Estimation
d1,0.0503517969229245,12,Estimation
mu,0.0,13,Estimation
h_mu,6.38889985396552e-05,13,Estimation
nu,0.008353668270069243,13,Estimation
h_nu,-0.0015652795324256803,13,Estimation
b0,0.1,13,Estimation
d0,0.0607773689743209,13,Estimation
d_d0,0.077515519909118,13,Estimation
b1,0.04941936352000955,13,Estimation
d1,0.050338419647186036,13,Estimation
mu,0.0003672026063157193,14,Estimation
h_mu,5.2132515292132967e-05,14,Estimation
nu,0.003741838232675091,14,Estimation
h_nu,-3.90007233165951e-05,14,Estimation
b0,0.09999999977663242,14,Estimation
d0,0.059505844036657485,14,Estimation
d_d0,0.07922090487020392,14,Estimation
b1,0.05239557901346511,14,Estimation
d1,0.051617016170711606,14,Estimation
mu,0.0,15,Estimation
h_mu,4.465276774001897e-05,15,Estimation
nu,0.002716895557057805,15,Estimation
h_nu,-1.7898486703816423e-05,15,Estimation
b0,0.08200038487961414,15,Estimation
d0,0.042706258616608345,15,Estimation
d_d0,0.0821192141453475,15,Estimation
b1,0.05026386922235515,15,Estimation
d1,0.049532400862296766,15,Estimation
mu,0.0,16,Estimation
h_mu,5.833495636533383e-05,16,Estimation
nu,0.006530198615083433,16,Estimation
h_nu,-0.1,16,Estimation
b0,0.042931070485587995,16,Estimation
d0,0.003922481992145651,16,Estimation
d_d0,0.07674422243532913,16,Estimation
b1,0.049279709415533376,16,Estimation
d1,0.05069221950586383,16,Estimation
mu,0.0,17,Estimation
h_mu,6.476185672117667e-05,17,Estimation
nu,0.0060908141880687845,17,Estimation
h_nu,-0.08377822630533208,17,Estimation
b0,0.07232735103352625,17,Estimation
d0,0.03251202285302498,17,Estimation
d_d0,0.07904934251295777,17,Estimation
b1,0.04920806615809453,17,Estimation
d1,0.050086884447637224,17,Estimation
mu,0.0,18,Estimation
h_mu,7.559237946394383e-05,18,Estimation
nu,0.0052246647270469135,18,Estimation
h_nu,-0.0010449429047543091,18,Estimation
b0,0.09999414899390496,18,Estimation
d0,0.0605892929940076,18,Estimation
d_d0,0.07686883554416214,18,Estimation
b1,0.049075401510639716,18,Estimation
d1,0.05050732166907089,18,Estimation
mu,0.0,19,Estimation
h_mu,7.707605299278565e-05,19,Estimation
nu,0.0075922875374297965,19,Estimation
h_nu,-0.007610916140237164,19,Estimation
b0,0.090575653629808,19,Estimation
d0,0.05063265194176611,19,Estimation
d_d0,0.08064718903950628,19,Estimation
b1,0.04909470516110024,19,Estimation
d1,0.050687206211828324,19,Estimation
mu,0.0,20,Estimation
h_mu,9.311550128494516e-05,20,Estimation
nu,0.004649739560623552,20,Estimation
h_nu,-0.0007129187957497315,20,Estimation
b0,0.06958089747594205,20,Estimation
d0,0.030336783894821993,20,Estimation
d_d0,0.07609815288565551,20,Estimation
b1,0.09594139316321287,20,Estimation
d1,0.09736995907297845,20,Estimation
mu,0.00044653419078890296,21,Estimation
h_mu,2.350751890565068e-05,21,Estimation
nu,0.004031588043938869,21,Estimation
h_nu,-4.541543854402287e-05,21,Estimation
b0,0.06957063047270134,21,Estimation
d0,0.030425895232959528,21,Estimation
d_d0,0.08057409098269899,21,Estimation
b1,0.09049243827254083,21,Estimation
d1,0.08949018007064201,21,Estimation
mu,0.0,22,Estimation
h_mu,7.89843035021395e-05,22,Estimation
nu,0.006840122090610512,22,Estimation
h_nu,-0.1,22,Estimation
b0,0.0726521806861874,22,Estimation
d0,0.0326872041931906,22,Estimation
d_d0,0.07997461814659902,22,Estimation
b1,0.09523743182449526,22,Estimation
d1,0.0964950789127788,22,Estimation
mu,0.0,23,Estimation
h_mu,5.933298836266387e-05,23,Estimation
nu,0.009732285612214772,23,Estimation
h_nu,-0.1,23,Estimation
b0,0.06914420924032665,23,Estimation
d0,0.030849325132555897,23,Estimation
d_d0,0.07460316037922594,23,Estimation
b1,0.015144179052552914,23,Estimation
d1,0.016097259519204158,23,Estimation
mu,0.0002398405567254296,24,Estimation
h_mu,4.748181173343395e-05,24,Estimation
nu,0.0036451002990558904,24,Estimation
h_nu,-3.6499976139030837e-05,24,Estimation
b0,0.07168936054060618,24,Estimation
d0,0.031433988317460325,24,Estimation
d_d0,0.08171372610564327,24,Estimation
b1,0.09902246740096006,24,Estimation
d1,0.09836516122562844,24,Estimation
mu,0.0,25,Estimation
h_mu,6.575137114538164e-05,25,Estimation
nu,0.006867028917654378,25,Estimation
h_nu,-0.1,25,Estimation
b0,0.06939583101527069,25,Estimation
d0,0.030600689034882847,25,Estimation
d_d0,0.07663271281896958,25,Estimation
b1,0.013342407911683138,25,Estimation
d1,0.01475147278894934,25,Estimation
mu,0.0,26,Estimation
h_mu,6.645909349490828e-05,26,Estimation
nu,0.006368843314870654,26,Estimation
h_nu,-0.1,26,Estimation
b0,0.06976576463968108,26,Estimation
d0,0.030230912839975463,26,Estimation
d_d0,0.0776074325683224,26,Estimation
b1,0.015159616932874874,26,Estimation
d1,0.016831126939515828,26,Estimation
mu,0.0,27,Estimation
h_mu,6.662956988835084e-05,27,Estimation
nu,0.00608873776233997,27,Estimation
h_nu,-0.1,27,Estimation
b0,0.07005972595267916,27,Estimation
d0,0.029938172704900363,27,Estimation
d_d0,0.08132398474569404,27,Estimation
b1,0.014474315296737894,27,Estimation
d1,0.016086235837596066,27,Estimation
mu,0.0,28,Estimation
h_mu,6.0564969136452246e-05,28,Estimation
nu,0.0066895248728412494,28,Estimation
h_nu,-0.0010162998703415207,28,Estimation
b0,0.06930055097364274,28,Estimation
d0,0.030589144602848485,28,Estimation
d_d0,0.07504636359855804,28,Estimation
b1,0.04908856723115769,28,Estimation
d1,0.04956117022539681,28,Estimation
mu,1.2892116288149067e-05,29,Estimation
h_mu,6.281495431621001e-05,29,Estimation
nu,0.002804335294361193,29,Estimation
h_nu,-1.8985775857064767e-05,29,Estimation
b0,0.06956764206169379,29,Estimation
d0,0.030474277606438,29,Estimation
d_d0,0.07749178465414712,29,Estimation
b1,0.049401012317905606,29,Estimation
d1,0.04855488706846146,29,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
