Parameter,Value,Run,Type
d0,0.04266852878021663,16,Estimation
d_d0,0.07892040346745921,16,Estimation
b1,0.06500977069481594,16,Estimation
d1,0.06517436927866832,16,Estimation
mu,0.1,17,Estimation
h_mu,0.08825338335289623,17,Estimation
nu,0.1,17,Estimation
h_nu,-0.020000009383320017,17,Estimation
b0,0.08460343500181694,17,Estimation
d0,0.01316958826121605,17,Estimation
d_d0,0.04858668761564765,17,Estimation
b1,0.07340486592789813,17,Estimation
d1,0.09753893204206021,17,Estimation
mu,0.00024690111887214883,18,Estimation
h_mu,3.760387365580744e-05,18,Estimation
nu,0.004470414389055063,18,Estimation
h_nu,-0.05648183501142832,18,Estimation
b0,0.099999843879165,18,Estimation
d0,0.060216602984385886,18,Estimation
d_d0,0.08152472418938517,18,Estimation
b1,0.0020263138116567957,18,Estimation
d1,0.0013308124077659963,18,Estimation
mu,3.603283486499064e-05,19,Estimation
h_mu,5.300557294171637e-05,19,Estimation
nu,0.005004280024432462,19,Estimation
h_nu,-0.03439182787704032,19,Estimation
b0,0.08350860172841473,19,Estimation
d0,0.04391195687453572,19,Estimation
d_d0,0.07959573625116531,19,Estimation
b1,0.06711870951858726,19,Estimation
d1,0.0668283322468546,19,Estimation
f0_init,0.9992001949032886,0,Estimation
f0_init,0.9947547036405425,1,Estimation
f0_init,0.9961029824874338,2,Estimation
f0_init,1.0,3,Estimation
f0_init,0.9974402075996944,4,Estimation
f0_init,0.9887453326641086,5,Estimation
f0_init,0.6866439053670319,6,Estimation
f0_init,0.9840906341287942,7,Estimation
f0_init,0.9979962669851831,8,Estimation
f0_init,0.9968095396000807,9,Estimation
f0_init,0.9978581405308738,10,Estimation
f0_init,0.9918646984205812,11,Estimation
f0_init,0.995945405259985,12,Estimation
f0_init,0.995069211471408,13,Estimation
f0_init,0.9923617625896645,14,Estimation
f0_init,1.0,15,Estimation
f0_init,0.9983663869541759,16,Estimation
f0_init,0.613323384811847,17,Estimation
f0_init,0.9943350024252847,18,Estimation
f0_init,0.9991868860684968,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
