Parameter,Value,Run,Type
d0,0.021035897200236076,11,Estimation
d_d0,0.09126527976987625,11,Estimation
b1,0.0600643001606461,11,Estimation
d1,0.059115903465051745,11,Estimation
mu,0.0,12,Estimation
h_mu,4.51354344721531e-05,12,Estimation
nu,0.003337049064985928,12,Estimation
b0,0.0999997039162158,12,Estimation
d0,0.061026011378486046,12,Estimation
d_d0,0.0755907451060519,12,Estimation
b1,0.0022679073767836308,12,Estimation
d1,0.0036149233342071046,12,Estimation
mu,0.0,13,Estimation
h_mu,4.240101020492897e-05,13,Estimation
nu,0.004956466919655734,13,Estimation
b0,0.06908954377211393,13,Estimation
d0,0.03002686967095973,13,Estimation
d_d0,0.07919307289304775,13,Estimation
b1,0.06829574386811507,13,Estimation
d1,0.06596621458906207,13,Estimation
mu,0.0020454801938672835,14,Estimation
h_mu,4.52289748285859e-05,14,Estimation
nu,0.005290229785488236,14,Estimation
b0,0.07913514467775433,14,Estimation
d0,0.03810523237265675,14,Estimation
d_d0,0.07872217063364151,14,Estimation
b1,0.06483228403483807,14,Estimation
d1,0.06830553174099871,14,Estimation
mu,0.002932776706318176,15,Estimation
h_mu,6.364242641999558e-05,15,Estimation
nu,0.007185424770781335,15,Estimation
b0,0.07022637456529501,15,Estimation
d0,0.027163412126860152,15,Estimation
d_d0,0.08158924172710776,15,Estimation
b1,0.0970334190327063,15,Estimation
d1,0.0996493903834019,15,Estimation
mu,0.004698925319922874,16,Estimation
h_mu,5.2208982067442476e-05,16,Estimation
nu,0.007981079028775949,16,Estimation
b0,0.07197198043056588,16,Estimation
d0,0.027059156402707178,16,Estimation
d_d0,0.08589583573484352,16,Estimation
b1,0.07942415780515741,16,Estimation
d1,0.08000141949092683,16,Estimation
mu,0.0062291364919431534,17,Estimation
h_mu,6.551858579546557e-05,17,Estimation
nu,0.011720936733530089,17,Estimation
b0,0.06953232028989621,17,Estimation
d0,0.02652687196253124,17,Estimation
d_d0,0.08037894031140035,17,Estimation
b1,0.051820898923604704,17,Estimation
d1,0.0585799016014543,17,Estimation
mu,0.0003709237614764789,18,Estimation
h_mu,2.4868426738888505e-05,18,Estimation
nu,0.0,18,Estimation
b0,0.08552951144111368,18,Estimation
d0,0.043713223121711005,18,Estimation
d_d0,0.08261561595276828,18,Estimation
b1,0.06439065243032938,18,Estimation
d1,0.06280994971831351,18,Estimation
mu,0.00022246432900626222,19,Estimation
h_mu,6.801640754709092e-05,19,Estimation
nu,0.007767813313271785,19,Estimation
b0,0.06949189827251184,19,Estimation
d0,0.030010565814075574,19,Estimation
d_d0,0.080616206393456,19,Estimation
b1,0.08485862845641204,19,Estimation
d1,0.0849121825276328,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
