Parameter,Value,Run,Type
h_mu,4.559008582785194e-05,9,Estimation
nu,0.006005444936283418,9,Estimation
h_nu,-0.0012010909749160445,9,Estimation
b0,0.06945380115294256,9,Estimation
d0,0.030493674837388064,9,Estimation
d_d0,0.07707930788615773,9,Estimation
b1,0.04993250285592004,9,Estimation
d1,0.050035426790719185,9,Estimation
mu,0.0,10,Estimation
h_mu,3.3214338931418085e-05,10,Estimation
nu,0.006553896004278939,10,Estimation
h_nu,-0.000993776588228889,10,Estimation
b0,0.05949990061525223,10,Estimation
d0,0.0207670830785595,10,Estimation
d_d0,0.07732827131252899,10,Estimation
b1,0.06717135587151368,10,Estimation
d1,0.06699898932286234,10,Estimation
mu,0.0006452325435179054,11,Estimation
h_mu,3.917542423949057e-05,11,Estimation
nu,0.005307455862994788,11,Estimation
h_nu,-0.00013539349478717145,11,Estimation
b0,0.06331939397700245,11,Estimation
d0,0.02411597169852699,11,Estimation
d_d0,0.07756697552712298,11,Estimation
b1,0.05021137929948658,11,Estimation
d1,0.04965997241582763,11,Estimation
mu,0.00042128175926871563,12,Estimation
h_mu,4.395542091014022e-05,12,Estimation
nu,0.005222223492760533,12,Estimation
h_nu,-0.00014487833538404777,12,Estimation
b0,0.06947093786168927,12,Estimation
d0,0.03049872472486315,12,Estimation
d_d0,0.07827506069341988,12,Estimation
b1,0.050101124570445264,12,Estimation
d1,0.04988102146910044,12,Estimation
mu,2.5552376323985617e-05,13,Estimation
h_mu,3.100697436476225e-05,13,Estimation
nu,0.0060229099794567465,13,Estimation
h_nu,-0.000232264669927556,13,Estimation
b0,0.07028485414435018,13,Estimation
d0,0.03171766293839071,13,Estimation
d_d0,0.07675318664652271,13,Estimation
b1,0.05067936080201024,13,Estimation
d1,0.04898773584281732,13,Estimation
mu,0.0,14,Estimation
h_mu,4.41291941293298e-05,14,Estimation
nu,0.006401285206397113,14,Estimation
h_nu,-0.022938535873386484,14,Estimation
b0,0.04213458407694456,14,Estimation
d0,0.0028394837264627947,14,Estimation
d_d0,0.077376743134898,14,Estimation
b1,0.04980309337337114,14,Estimation
d1,0.050011242065990294,14,Estimation
mu,0.0,15,Estimation
h_mu,4.404221797975423e-05,15,Estimation
nu,0.00548986449660361,15,Estimation
h_nu,-0.0010979752099516435,15,Estimation
b0,0.07005429808865687,15,Estimation
d0,0.029936611497163257,15,Estimation
d_d0,0.08306808151552521,15,Estimation
b1,0.049739096095404826,15,Estimation
d1,0.05024864426595772,15,Estimation
mu,0.000827497617479922,16,Estimation
h_mu,5.133167827477234e-05,16,Estimation
nu,0.0037923833599727403,16,Estimation
h_nu,-4.2902015854660904e-05,16,Estimation
b0,0.07011726547450899,16,Estimation
d0,0.029844868997434375,16,Estimation
d_d0,0.08201812404944729,16,Estimation
b1,0.050024628110064084,16,Estimation
d1,0.04991381580199375,16,Estimation
mu,0.00015705378673017278,17,Estimation
h_mu,4.2828761773671856e-05,17,Estimation
nu,0.003869675931813192,17,Estimation
h_nu,-3.869733882092582e-05,17,Estimation
b0,0.0697552039753723,17,Estimation
d0,0.03029090640617097,17,Estimation
d_d0,0.08033983751899765,17,Estimation
b1,0.0503277492859492,17,Estimation
d1,0.04961770817034408,17,Estimation
mu,0.0,18,Estimation
h_mu,5.436645061616001e-05,18,Estimation
nu,0.006093824891660682,18,Estimation
h_nu,-0.02411921592053762,18,Estimation
b0,0.04003439340798391,18,Estimation
d0,0.0,18,Estimation
d_d0,0.08189096340834276,18,Estimation
b1,0.04944176596973619,18,Estimation
d1,0.05045525234813888,18,Estimation
mu,0.0017999246380016687,19,Estimation
h_mu,1.8357472978585616e-05,19,Estimation
nu,0.00449167313806952,19,Estimation
h_nu,-6.404348852583686e-05,19,Estimation
b0,0.07158483488694861,19,Estimation
d0,0.03013030430752908,19,Estimation
d_d0,0.08250976809805753,19,Estimation
b1,0.05004227828423566,19,Estimation
d1,0.049023884296238045,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
