Parameter,Value,Run,Type
d0,0.1,8,Estimation
d_d0,0.1,8,Estimation
b1,0.016239405121293148,8,Estimation
d1,0.0541203997688697,8,Estimation
mu,0.0,9,Estimation
h_mu,0.1,9,Estimation
nu,0.010903712278762943,9,Estimation
h_nu,-0.1,9,Estimation
b0,0.1,9,Estimation
d0,0.1,9,Estimation
d_d0,0.1,9,Estimation
b1,0.008424572532247553,9,Estimation
d1,0.04523304441048226,9,Estimation
mu,0.00036709825246330086,10,Estimation
h_mu,3.6834408961367944e-05,10,Estimation
nu,0.0042714560314261055,10,Estimation
h_nu,-0.00011103424811718627,10,Estimation
b0,0.1,10,Estimation
d0,0.06011646091816169,10,Estimation
d_d0,0.07900052693753411,10,Estimation
b1,0.05214543466803283,10,Estimation
d1,0.05226605226567398,10,Estimation
mu,0.0,11,Estimation
h_mu,3.398892302060657e-05,11,Estimation
nu,0.0038994908066341634,11,Estimation
h_nu,-6.961596525621955e-05,11,Estimation
b0,0.1,11,Estimation
d0,0.06030781159095233,11,Estimation
d_d0,0.07885654341916212,11,Estimation
b1,0.050391917441464235,11,Estimation
d1,0.04957865295418987,11,Estimation
mu,0.0,12,Estimation
h_mu,0.1,12,Estimation
nu,0.01212570364933047,12,Estimation
h_nu,-0.01378932558594062,12,Estimation
b0,0.1,12,Estimation
d0,0.1,12,Estimation
d_d0,0.1,12,Estimation
b1,0.05986724609114083,12,Estimation
d1,0.09792520781348187,12,Estimation
mu,0.0,13,Estimation
h_mu,4.7123988414380585e-05,13,Estimation
nu,0.00606537601021731,13,Estimation
h_nu,-0.020089776642762385,13,Estimation
b0,0.1,13,Estimation
d0,0.06138785843284835,13,Estimation
d_d0,0.07777831147222969,13,Estimation
b1,0.041023715114173784,13,Estimation
d1,0.04206932783529624,13,Estimation
mu,0.0,14,Estimation
h_mu,0.1,14,Estimation
nu,0.009479453458780842,14,Estimation
h_nu,-0.1,14,Estimation
b0,0.1,14,Estimation
d0,0.1,14,Estimation
d_d0,0.1,14,Estimation
b1,0.061876364827469936,14,Estimation
d1,0.0976798974893284,14,Estimation
mu,0.0,15,Estimation
h_mu,3.867280352055848e-05,15,Estimation
nu,0.0055915482174538145,15,Estimation
h_nu,-0.02220371290463276,15,Estimation
b0,0.1,15,Estimation
d0,0.06075432371498278,15,Estimation
d_d0,0.0764189378703682,15,Estimation
b1,0.04952164551986898,15,Estimation
d1,0.050478057124538456,15,Estimation
mu,0.0,16,Estimation
h_mu,0.1,16,Estimation
nu,0.016611044005096113,16,Estimation
h_nu,-0.06808044471986945,16,Estimation
b0,0.1,16,Estimation
d0,0.1,16,Estimation
d_d0,0.1,16,Estimation
b1,0.012078862841712938,16,Estimation
d1,0.05264928272543402,16,Estimation
mu,0.0,17,Estimation
h_mu,0.1,17,Estimation
nu,0.010935297342890294,17,Estimation
h_nu,-0.01123630176443392,17,Estimation
b0,0.1,17,Estimation
d0,0.1,17,Estimation
d_d0,0.1,17,Estimation
b1,0.031029596042345137,17,Estimation
d1,0.06788027670653025,17,Estimation
mu,0.0,18,Estimation
h_mu,0.1,18,Estimation
nu,0.008395128633637738,18,Estimation
h_nu,-0.1,18,Estimation
b0,0.1,18,Estimation
d0,0.1,18,Estimation
d_d0,0.1,18,Estimation
b1,0.0,18,Estimation
d1,0.03664798201227727,18,Estimation
mu,0.0,19,Estimation
h_mu,0.1,19,Estimation
nu,0.008868934503801863,19,Estimation
h_nu,-0.1,19,Estimation
b0,0.1,19,Estimation
d0,0.1,19,Estimation
d_d0,0.1,19,Estimation
b1,0.01649765914900132,19,Estimation
d1,0.05395664045346585,19,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
h_nu,-4e-05,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
