Parameter,Value,Run,Type
d_d0,0.07846953793302944,8,Estimation
b1,0.051783644513882704,8,Estimation
d1,0.04855558464782422,8,Estimation
mu,0.0002496016665436913,9,Estimation
h_mu,7.2360083677267e-05,9,Estimation
nu,0.0,9,Estimation
b0,0.06994679663449174,9,Estimation
d0,0.030007641707666233,9,Estimation
d_d0,0.0781558347737484,9,Estimation
b1,0.0651478578562187,9,Estimation
d1,0.06866321411490149,9,Estimation
mu,0.00019264955664712572,10,Estimation
h_mu,6.280084917136394e-05,10,Estimation
nu,0.0015019480042422568,10,Estimation
b0,0.040367811140828595,10,Estimation
d0,0.00020519367836902287,10,Estimation
d_d0,0.07968285555462416,10,Estimation
b1,0.04905324032271992,10,Estimation
d1,0.050912661855132574,10,Estimation
mu,0.0002476034765269279,11,Estimation
h_mu,5.9432377216205906e-05,11,Estimation
nu,0.0,11,Estimation
b0,0.06978402133883327,11,Estimation
d0,0.030150686971716353,11,Estimation
d_d0,0.07874886609140754,11,Estimation
b1,0.09294732157319065,11,Estimation
d1,0.09632839378214893,11,Estimation
mu,0.000390947800320376,12,Estimation
h_mu,3.740981236473583e-05,12,Estimation
nu,0.009418677184256518,12,Estimation
b0,0.039658085138784424,12,Estimation
d0,0.00036559043585265226,12,Estimation
d_d0,0.07927590939559154,12,Estimation
b1,0.05286867106242127,12,Estimation
d1,0.04695823462056313,12,Estimation
mu,0.0003790348544303408,13,Estimation
h_mu,5.969452983676272e-05,13,Estimation
nu,0.0018154390499343016,13,Estimation
b0,0.04141973223306815,13,Estimation
d0,0.0014863710299823864,13,Estimation
d_d0,0.0799708480737138,13,Estimation
b1,0.05312069644888901,13,Estimation
d1,0.05504636567580756,13,Estimation
mu,0.00024890752030146666,14,Estimation
h_mu,3.330326572797252e-05,14,Estimation
nu,0.011840311944981212,14,Estimation
b0,0.06953472190667034,14,Estimation
d0,0.030450995147098116,14,Estimation
d_d0,0.07995361861859902,14,Estimation
b1,0.06021495853506716,14,Estimation
d1,0.05167493724407681,14,Estimation
mu,0.0003300752278297229,15,Estimation
h_mu,3.7793554786894365e-05,15,Estimation
nu,0.013033293237233038,15,Estimation
b0,0.08623323191725227,15,Estimation
d0,0.04645578180578031,15,Estimation
d_d0,0.08151720350550913,15,Estimation
b1,0.032794904437635324,15,Estimation
d1,0.02328141793000735,15,Estimation
f0_init,0.9930321019562011,0,Estimation
f0_init,0.9906539861320248,1,Estimation
f0_init,0.9919804500360832,2,Estimation
f0_init,0.9936422180678164,3,Estimation
f0_init,0.9929330756082694,4,Estimation
f0_init,0.9924635191743078,5,Estimation
f0_init,0.9916172310427431,6,Estimation
f0_init,0.9936972813037994,7,Estimation
f0_init,0.9959293486919817,8,Estimation
f0_init,0.9942560240643799,9,Estimation
f0_init,0.9955743942127768,10,Estimation
f0_init,0.9942437081843959,11,Estimation
f0_init,0.9908843167103858,12,Estimation
f0_init,0.9913245191978213,13,Estimation
f0_init,0.9941369854704326,14,Estimation
f0_init,0.9923940799728709,15,Estimation
mu,0.0004,-1,True
h_mu,4e-05,-1,True
nu,0.004,-1,True
b0,0.04,-1,True
d0,0.0,-1,True
d_d0,0.08,-1,True
b1,0.001,-1,True
d1,0.0,-1,True
f0,0.9907057853780621,-1,True
